image_path,caption_en,caption_ne
nepali_dresses_augmented/magar_dress/1.jpg,"A woman in a red and blue dress standing with her arms crossed. This is the Magar dress, the traditional attire of the Magar community of Nepal. It is worn during festivals, dances, and community celebrations.","रातो र नीलो पोशाकमा उभिएकी एक महिलाले आफ्नो हातहरू क्रस गरे। यो मगर पोशाक हो, नेपालको मगर समुदायको परम्परागत पोशाक। यो उत्सव, नृत्य र सामुदायिक उत्सवहरूमा लगाइन्छ।"
nepali_dresses_augmented/magar_dress/10.jpg,"A woman wearing a red and blue sari. This is the Magar dress, the traditional attire of the Magar community of Nepal. It is worn during festivals, dances, and community celebrations.","एक महिलाले रातो र नीलो साड़ी लगाउँछिन्। यो नेपालको मगर समुदायको परम्परागत पोशाक हो। यो उत्सव, नृत्य र सामुदायिक उत्सवहरूमा लगाइन्छ।"
nepali_dresses_augmented/magar_dress/100.jpg,"A group of women marching down the street. This is the Magar dress, the traditional attire of the Magar community of Nepal. It is worn during festivals, dances, and community celebrations.","सडकमा मार्च गर्दै महिलाहरूको समूह। यो मगर पोशाक हो, नेपालको मगर समुदायको परम्परागत पोशाक। यो उत्सव, नृत्य र सामुदायिक उत्सवहरूमा लगाइन्छ।"
nepali_dresses_augmented/magar_dress/100_aug1.jpg,"A group of women marching down the street. This is the Magar dress, the traditional attire of the Magar community of Nepal. It is worn during festivals, dances, and community celebrations.","सडकमा मार्च गर्दै महिलाहरूको समूह। यो मगर पोशाक हो, नेपालको मगर समुदायको परम्परागत पोशाक। यो उत्सव, नृत्य र सामुदायिक उत्सवहरूमा लगाइन्छ।"
nepali_dresses_augmented/magar_dress/100_aug2.jpg,"A group of women marching down the street. This is the Magar dress, the traditional attire of the Magar community of Nepal. It is worn during festivals, dances, and community celebrations.","सडकमा मार्च गर्दै महिलाहरूको समूह। यो मगर पोशाक हो, नेपालको मगर समुदायको परम्परागत पोशाक। यो उत्सव, नृत्य र सामुदायिक उत्सवहरूमा लगाइन्छ।"
nepali_dresses_augmented/magar_dress/101.jpg,"A group of women wearing traditional costumes during the parade. This is the Magar dress, the traditional attire of the Magar community of Nepal. It is worn during festivals, dances, and community celebrations.","परेडको क्रममा परम्परागत पोशाक लगाउने महिलाहरूको समूह। यो मगर पोशाक हो, नेपालको मगर समुदायको परम्परागत पोशाक। यो उत्सव, नृत्य र सामुदायिक उत्सवहरूमा लगाइन्छ।"
nepali_dresses_augmented/magar_dress/101_aug1.jpg,"A group of women wearing traditional costumes during the parade. This is the Magar dress, the traditional attire of the Magar community of Nepal. It is worn during festivals, dances, and community celebrations.","परेडको क्रममा परम्परागत पोशाक लगाउने महिलाहरूको समूह। यो मगर पोशाक हो, नेपालको मगर समुदायको परम्परागत पोशाक। यो उत्सव, नृत्य र सामुदायिक उत्सवहरूमा लगाइन्छ।"
nepali_dresses_augmented/magar_dress/101_aug2.jpg,"A group of women wearing traditional costumes during the parade. This is the Magar dress, the traditional attire of the Magar community of Nepal. It is worn during festivals, dances, and community celebrations.","परेडको क्रममा परम्परागत पोशाक लगाउने महिलाहरूको समूह। यो मगर पोशाक हो, नेपालको मगर समुदायको परम्परागत पोशाक। यो उत्सव, नृत्य र सामुदायिक उत्सवहरूमा लगाइन्छ।"
nepali_dresses_augmented/magar_dress/102.jpg,"Women dressed in traditional costumes take part of the procession during holiday. This is the Magar dress, the traditional attire of the Magar community of Nepal. It is worn during festivals, dances, and community celebrations.","परम्परागत पोशाकमा लुगा लगाएका महिलाहरूले छुट्टीको समयमा जुलूसमा भाग लिन्छन्। यो नेपालको मगर समुदायको परम्परागत पोशाक हो। यो उत्सव, नृत्य र सामुदायिक उत्सवहरूमा लगाइन्छ।"
nepali_dresses_augmented/magar_dress/102_aug1.jpg,"Women dressed in traditional costumes take part of the procession during holiday. This is the Magar dress, the traditional attire of the Magar community of Nepal. It is worn during festivals, dances, and community celebrations.","परम्परागत पोशाकमा लुगा लगाएका महिलाहरूले छुट्टीको समयमा जुलूसमा भाग लिन्छन्। यो नेपालको मगर समुदायको परम्परागत पोशाक हो। यो उत्सव, नृत्य र सामुदायिक उत्सवहरूमा लगाइन्छ।"
nepali_dresses_augmented/magar_dress/102_aug2.jpg,"Women dressed in traditional costumes take part of the procession during holiday. This is the Magar dress, the traditional attire of the Magar community of Nepal. It is worn during festivals, dances, and community celebrations.","परम्परागत पोशाकमा लुगा लगाएका महिलाहरूले छुट्टीको समयमा जुलूसमा भाग लिन्छन्। यो नेपालको मगर समुदायको परम्परागत पोशाक हो। यो उत्सव, नृत्य र सामुदायिक उत्सवहरूमा लगाइन्छ।"
nepali_dresses_augmented/magar_dress/103.jpg,"A group of women in traditional costumes march during the parade. This is the Magar dress, the traditional attire of the Magar community of Nepal. It is worn during festivals, dances, and community celebrations.","परम्परागत पोशाकमा महिलाहरूको समूह परेडको क्रममा मार्च गर्दछ। यो Magar पोशाक हो, नेपालको Magar समुदायको परम्परागत पोशाक। यो उत्सव, नृत्य, र सामुदायिक उत्सवहरूमा लगाइन्छ।"
nepali_dresses_augmented/magar_dress/103_aug1.jpg,"A group of women in traditional costumes march during the parade. This is the Magar dress, the traditional attire of the Magar community of Nepal. It is worn during festivals, dances, and community celebrations.","परम्परागत पोशाकमा महिलाहरूको समूह परेडको क्रममा मार्च गर्दछ। यो Magar पोशाक हो, नेपालको Magar समुदायको परम्परागत पोशाक। यो उत्सव, नृत्य, र सामुदायिक उत्सवहरूमा लगाइन्छ।"
nepali_dresses_augmented/magar_dress/103_aug2.jpg,"A group of women in traditional costumes march during the parade. This is the Magar dress, the traditional attire of the Magar community of Nepal. It is worn during festivals, dances, and community celebrations.","परम्परागत पोशाकमा महिलाहरूको समूह परेडको क्रममा मार्च गर्दछ। यो Magar पोशाक हो, नेपालको Magar समुदायको परम्परागत पोशाक। यो उत्सव, नृत्य, र सामुदायिक उत्सवहरूमा लगाइन्छ।"
nepali_dresses_augmented/magar_dress/104.jpg,"Dancers perform during the parade. This is the Magar dress, the traditional attire of the Magar community of Nepal. It is worn during festivals, dances, and community celebrations.","नेपालको मगर समुदायको परम्परागत पोशाक मगरको पोशाक हो । यो पर्व, नृत्य र सामुदायिक उत्सवको समयमा लगाइन्छ ।"
nepali_dresses_augmented/magar_dress/104_aug1.jpg,"Dancers perform during the parade. This is the Magar dress, the traditional attire of the Magar community of Nepal. It is worn during festivals, dances, and community celebrations.","नेपालको मगर समुदायको परम्परागत पोशाक मगरको पोशाक हो । यो पर्व, नृत्य र सामुदायिक उत्सवको समयमा लगाइन्छ ।"
nepali_dresses_augmented/magar_dress/104_aug2.jpg,"Dancers perform during the parade. This is the Magar dress, the traditional attire of the Magar community of Nepal. It is worn during festivals, dances, and community celebrations.","नेपालको मगर समुदायको परम्परागत पोशाक मगरको पोशाक हो । यो पर्व, नृत्य र सामुदायिक उत्सवको समयमा लगाइन्छ ।"
nepali_dresses_augmented/magar_dress/105.jpg,"A man in traditional costume plays the drums during a parade. This is the Magar dress, the traditional attire of the Magar community of Nepal. It is worn during festivals, dances, and community celebrations.","परम्परागत पोशाकमा एक पुरुषले परेडको क्रममा ड्रम बजाउँछ। यो Magar पोशाक हो, नेपालको Magar समुदायको परम्परागत पोशाक। यो उत्सव, नृत्य, र सामुदायिक उत्सवहरूमा लगाइन्छ।"
nepali_dresses_augmented/magar_dress/105_aug1.jpg,"A man in traditional costume plays the drums during a parade. This is the Magar dress, the traditional attire of the Magar community of Nepal. It is worn during festivals, dances, and community celebrations.","परम्परागत पोशाकमा एक पुरुषले परेडको क्रममा ड्रम बजाउँछ। यो Magar पोशाक हो, नेपालको Magar समुदायको परम्परागत पोशाक। यो उत्सव, नृत्य, र सामुदायिक उत्सवहरूमा लगाइन्छ।"
nepali_dresses_augmented/magar_dress/105_aug2.jpg,"A man in traditional costume plays the drums during a parade. This is the Magar dress, the traditional attire of the Magar community of Nepal. It is worn during festivals, dances, and community celebrations.","परम्परागत पोशाकमा एक पुरुषले परेडको क्रममा ड्रम बजाउँछ। यो Magar पोशाक हो, नेपालको Magar समुदायको परम्परागत पोशाक। यो उत्सव, नृत्य, र सामुदायिक उत्सवहरूमा लगाइन्छ।"
nepali_dresses_augmented/magar_dress/106.jpg,"A woman in traditional costume and headdres at the festival. This is the Magar dress, the traditional attire of the Magar community of Nepal. It is worn during festivals, dances, and community celebrations.","महोत्सवमा परम्परागत पोशाक र हेड्रेसमा एक महिला। यो मगर पोशाक हो, नेपालको मगर समुदायको परम्परागत पोशाक। यो महोत्सव, नृत्य, र सामुदायिक उत्सवहरूमा लगाइन्छ।"
nepali_dresses_augmented/magar_dress/106_aug1.jpg,"A woman in traditional costume and headdres at the festival. This is the Magar dress, the traditional attire of the Magar community of Nepal. It is worn during festivals, dances, and community celebrations.","महोत्सवमा परम्परागत पोशाक र हेड्रेसमा एक महिला। यो मगर पोशाक हो, नेपालको मगर समुदायको परम्परागत पोशाक। यो महोत्सव, नृत्य, र सामुदायिक उत्सवहरूमा लगाइन्छ।"
nepali_dresses_augmented/magar_dress/106_aug2.jpg,"A woman in traditional costume and headdres at the festival. This is the Magar dress, the traditional attire of the Magar community of Nepal. It is worn during festivals, dances, and community celebrations.","महोत्सवमा परम्परागत पोशाक र हेड्रेसमा एक महिला। यो मगर पोशाक हो, नेपालको मगर समुदायको परम्परागत पोशाक। यो महोत्सव, नृत्य, र सामुदायिक उत्सवहरूमा लगाइन्छ।"
