image_path,caption_en,caption_ne
nepali_dresses_augmented/tamang_dress/1.jpg,"A woman in a blue and yellow dress. This is the Tamang dress, the traditional attire of the Tamang community of Nepal. It is worn during festivals such as Sonam Lhosar and cultural performances.","निलो र पहेंलो पोशाकमा एक महिला। यो तामाङ पोशाक हो, नेपालको तामाङ समुदायको परम्परागत पोशाक। यो सोनम लोसार जस्ता चाडपर्व र सांस्कृतिक प्रदर्शनहरूमा लगाइन्छ।"
nepali_dresses_augmented/tamang_dress/10.jpg,"A girl in traditional dress playing the drum at a festival. This is the Tamang dress, the traditional attire of the Tamang community of Nepal. It is worn during festivals such as Sonam Lhosar and cultural performances.",नेपालको तामाङ समुदायको परम्परागत पोशाक तामाङ पोशाक हो । यो सोनाम लोसार जस्ता पर्वहरूमा र सांस्कृतिक प्रदर्शनहरूमा लगाइन्छ ।
nepali_dresses_augmented/tamang_dress/100.jpg,"Three young women in traditional dress at a festival in the himalayas, nepal - stock image. This is the Tamang dress, the traditional attire of the Tamang community of Nepal. It is worn during festivals such as Sonam Lhosar and cultural performances.",नेपालको तामाङ समुदायको परम्परागत पोशाक तामाङ समुदायको परम्परागत पोशाक तामाङ समुदायको परम्परागत पोशाक तामाङ समुदायको परम्परागत पोशाक तामाङ समुदायको परम्परागत पोशाक तामाङ समुदायको परम्परागत पोशाक तामाङ समुदायको परम्परागत पोशाक तामाङ समुदायको परम्परागत पोशाक तामाङ समुदायको परम्परागत पोशाक तामाङ समुदायको परम्परागत पोशाक तामाङ समुदायको परम्परागत पोशाक तामाङ समुदायको परम्परागत पोशाक तामाङ समुदायको परम्परागत पोशाक तामाङ समुदायको परम्परागत पोशाक तामाङ समुदायको परम्परागत पोशाक तामाङ समुदायको परम्परागत पोशाक तामाङ समुदायको परम्परागत पोशाक तामाङ समुदायको परम्परागत पोशाक तामाङ समुदायको परम्परागत पोशाक तामाङको परम्परागत पोशाक तामाङको परम्परागत पोशाक तामाङको परम्परागत पोशा
nepali_dresses_augmented/tamang_dress/100_aug1.jpg,"Three young women in traditional dress at a festival in the himalayas, nepal - stock image. This is the Tamang dress, the traditional attire of the Tamang community of Nepal. It is worn during festivals such as Sonam Lhosar and cultural performances.",नेपालको तामाङ समुदायको परम्परागत पोशाक तामाङ समुदायको परम्परागत पोशाक तामाङ समुदायको परम्परागत पोशाक तामाङ समुदायको परम्परागत पोशाक तामाङ समुदायको परम्परागत पोशाक तामाङ समुदायको परम्परागत पोशाक तामाङ समुदायको परम्परागत पोशाक तामाङ समुदायको परम्परागत पोशाक तामाङ समुदायको परम्परागत पोशाक तामाङ समुदायको परम्परागत पोशाक तामाङ समुदायको परम्परागत पोशाक तामाङ समुदायको परम्परागत पोशाक तामाङ समुदायको परम्परागत पोशाक तामाङ समुदायको परम्परागत पोशाक तामाङ समुदायको परम्परागत पोशाक तामाङ समुदायको परम्परागत पोशाक तामाङ समुदायको परम्परागत पोशाक तामाङ समुदायको परम्परागत पोशाक तामाङ समुदायको परम्परागत पोशाक तामाङको परम्परागत पोशाक तामाङको परम्परागत पोशाक तामाङको परम्परागत पोशा
nepali_dresses_augmented/tamang_dress/100_aug2.jpg,"Three young women in traditional dress at a festival in the himalayas, nepal - stock image. This is the Tamang dress, the traditional attire of the Tamang community of Nepal. It is worn during festivals such as Sonam Lhosar and cultural performances.",नेपालको तामाङ समुदायको परम्परागत पोशाक तामाङ समुदायको परम्परागत पोशाक तामाङ समुदायको परम्परागत पोशाक तामाङ समुदायको परम्परागत पोशाक तामाङ समुदायको परम्परागत पोशाक तामाङ समुदायको परम्परागत पोशाक तामाङ समुदायको परम्परागत पोशाक तामाङ समुदायको परम्परागत पोशाक तामाङ समुदायको परम्परागत पोशाक तामाङ समुदायको परम्परागत पोशाक तामाङ समुदायको परम्परागत पोशाक तामाङ समुदायको परम्परागत पोशाक तामाङ समुदायको परम्परागत पोशाक तामाङ समुदायको परम्परागत पोशाक तामाङ समुदायको परम्परागत पोशाक तामाङ समुदायको परम्परागत पोशाक तामाङ समुदायको परम्परागत पोशाक तामाङ समुदायको परम्परागत पोशाक तामाङ समुदायको परम्परागत पोशाक तामाङको परम्परागत पोशाक तामाङको परम्परागत पोशाक तामाङको परम्परागत पोशा
nepali_dresses_augmented/tamang_dress/100_aug3.jpg,"Three young women in traditional dress at a festival in the himalayas, nepal - stock image. This is the Tamang dress, the traditional attire of the Tamang community of Nepal. It is worn during festivals such as Sonam Lhosar and cultural performances.",नेपालको तामाङ समुदायको परम्परागत पोशाक तामाङ समुदायको परम्परागत पोशाक तामाङ समुदायको परम्परागत पोशाक तामाङ समुदायको परम्परागत पोशाक तामाङ समुदायको परम्परागत पोशाक तामाङ समुदायको परम्परागत पोशाक तामाङ समुदायको परम्परागत पोशाक तामाङ समुदायको परम्परागत पोशाक तामाङ समुदायको परम्परागत पोशाक तामाङ समुदायको परम्परागत पोशाक तामाङ समुदायको परम्परागत पोशाक तामाङ समुदायको परम्परागत पोशाक तामाङ समुदायको परम्परागत पोशाक तामाङ समुदायको परम्परागत पोशाक तामाङ समुदायको परम्परागत पोशाक तामाङ समुदायको परम्परागत पोशाक तामाङ समुदायको परम्परागत पोशाक तामाङ समुदायको परम्परागत पोशाक तामाङ समुदायको परम्परागत पोशाक तामाङको परम्परागत पोशाक तामाङको परम्परागत पोशाक तामाङको परम्परागत पोशा
nepali_dresses_augmented/tamang_dress/101.jpg,"A woman in a store with lots of clothes. This is the Tamang dress, the traditional attire of the Tamang community of Nepal. It is worn during festivals such as Sonam Lhosar and cultural performances.","एक महिला धेरै कपडाको साथ पसलमा। यो तामाङ पोशाक हो, नेपालको तामाङ समुदायको परम्परागत पोशाक। यो सोनम लोसार जस्ता पर्वहरूमा र सांस्कृतिक प्रदर्शनहरूमा लगाइन्छ।"
nepali_dresses_augmented/tamang_dress/101_aug1.jpg,"A woman in a store with lots of clothes. This is the Tamang dress, the traditional attire of the Tamang community of Nepal. It is worn during festivals such as Sonam Lhosar and cultural performances.","एक महिला धेरै कपडाको साथ पसलमा। यो तामाङ पोशाक हो, नेपालको तामाङ समुदायको परम्परागत पोशाक। यो सोनम लोसार जस्ता पर्वहरूमा र सांस्कृतिक प्रदर्शनहरूमा लगाइन्छ।"
nepali_dresses_augmented/tamang_dress/101_aug2.jpg,"A woman in a store with lots of clothes. This is the Tamang dress, the traditional attire of the Tamang community of Nepal. It is worn during festivals such as Sonam Lhosar and cultural performances.","एक महिला धेरै कपडाको साथ पसलमा। यो तामाङ पोशाक हो, नेपालको तामाङ समुदायको परम्परागत पोशाक। यो सोनम लोसार जस्ता पर्वहरूमा र सांस्कृतिक प्रदर्शनहरूमा लगाइन्छ।"
nepali_dresses_augmented/tamang_dress/101_aug3.jpg,"A woman in a store with lots of clothes. This is the Tamang dress, the traditional attire of the Tamang community of Nepal. It is worn during festivals such as Sonam Lhosar and cultural performances.","एक महिला धेरै कपडाको साथ पसलमा। यो तामाङ पोशाक हो, नेपालको तामाङ समुदायको परम्परागत पोशाक। यो सोनम लोसार जस्ता पर्वहरूमा र सांस्कृतिक प्रदर्शनहरूमा लगाइन्छ।"
nepali_dresses_augmented/tamang_dress/102.jpg,"A girl in a red dress sitting on a chair. This is the Tamang dress, the traditional attire of the Tamang community of Nepal. It is worn during festivals such as Sonam Lhosar and cultural performances.","एक रातो पोशाकमा एक केटी कुर्सीमा बसिरहेको छ। यो तामाङ पोशाक हो, नेपालको तामाङ समुदायको परम्परागत पोशाक हो। यो सोनम लोसार जस्ता चाडहरूमा र सांस्कृतिक प्रदर्शनहरूमा लगाइन्छ।"
nepali_dresses_augmented/tamang_dress/102_aug1.jpg,"A girl in a red dress sitting on a chair. This is the Tamang dress, the traditional attire of the Tamang community of Nepal. It is worn during festivals such as Sonam Lhosar and cultural performances.","एक रातो पोशाकमा एक केटी कुर्सीमा बसिरहेको छ। यो तामाङ पोशाक हो, नेपालको तामाङ समुदायको परम्परागत पोशाक हो। यो सोनम लोसार जस्ता चाडहरूमा र सांस्कृतिक प्रदर्शनहरूमा लगाइन्छ।"
nepali_dresses_augmented/tamang_dress/102_aug2.jpg,"A girl in a red dress sitting on a chair. This is the Tamang dress, the traditional attire of the Tamang community of Nepal. It is worn during festivals such as Sonam Lhosar and cultural performances.","एक रातो पोशाकमा एक केटी कुर्सीमा बसिरहेको छ। यो तामाङ पोशाक हो, नेपालको तामाङ समुदायको परम्परागत पोशाक हो। यो सोनम लोसार जस्ता चाडहरूमा र सांस्कृतिक प्रदर्शनहरूमा लगाइन्छ।"
nepali_dresses_augmented/tamang_dress/102_aug3.jpg,"A girl in a red dress sitting on a chair. This is the Tamang dress, the traditional attire of the Tamang community of Nepal. It is worn during festivals such as Sonam Lhosar and cultural performances.","एक रातो पोशाकमा एक केटी कुर्सीमा बसिरहेको छ। यो तामाङ पोशाक हो, नेपालको तामाङ समुदायको परम्परागत पोशाक हो। यो सोनम लोसार जस्ता चाडहरूमा र सांस्कृतिक प्रदर्शनहरूमा लगाइन्छ।"
nepali_dresses_augmented/tamang_dress/103.jpg,"Two young girls in traditional dress at a festival. This is the Tamang dress, the traditional attire of the Tamang community of Nepal. It is worn during festivals such as Sonam Lhosar and cultural performances.",नेपालको तामाङ समुदायको परम्परागत पोशाक तामाङको परम्परागत पोशाक हो । यो सोनाम लोसार जस्ता पर्वहरूमा र सांस्कृतिक प्रदर्शनहरूमा लगाइन्छ ।
nepali_dresses_augmented/tamang_dress/103_aug1.jpg,"Two young girls in traditional dress at a festival. This is the Tamang dress, the traditional attire of the Tamang community of Nepal. It is worn during festivals such as Sonam Lhosar and cultural performances.",नेपालको तामाङ समुदायको परम्परागत पोशाक तामाङको परम्परागत पोशाक हो । यो सोनाम लोसार जस्ता पर्वहरूमा र सांस्कृतिक प्रदर्शनहरूमा लगाइन्छ ।
nepali_dresses_augmented/tamang_dress/103_aug2.jpg,"Two young girls in traditional dress at a festival. This is the Tamang dress, the traditional attire of the Tamang community of Nepal. It is worn during festivals such as Sonam Lhosar and cultural performances.",नेपालको तामाङ समुदायको परम्परागत पोशाक तामाङको परम्परागत पोशाक हो । यो सोनाम लोसार जस्ता पर्वहरूमा र सांस्कृतिक प्रदर्शनहरूमा लगाइन्छ ।
nepali_dresses_augmented/tamang_dress/103_aug3.jpg,"Two young girls in traditional dress at a festival. This is the Tamang dress, the traditional attire of the Tamang community of Nepal. It is worn during festivals such as Sonam Lhosar and cultural performances.",नेपालको तामाङ समुदायको परम्परागत पोशाक तामाङको परम्परागत पोशाक हो । यो सोनाम लोसार जस्ता पर्वहरूमा र सांस्कृतिक प्रदर्शनहरूमा लगाइन्छ ।
