image_path,caption_en,caption_ne
nepali_dresses_augmented/tharu_dress/1.jpg,"A woman in a colorful dress. This is the Tharu dress, the traditional attire of the Tharu community of Nepal. It is worn during festivals such as Maghi and community celebrations in the Terai region.","रंगीन पोशाकमा एक महिला। यो थारु पोशाक हो, नेपालको थारु समुदायको परम्परागत पोशाक। यो तराई क्षेत्रमा माघी र सामुदायिक उत्सव जस्ता चाडहरूमा लगाइन्छ।"
nepali_dresses_augmented/tharu_dress/10.jpg,"A group of women in traditional dress posing for the camera. This is the Tharu dress, the traditional attire of the Tharu community of Nepal. It is worn during festivals such as Maghi and community celebrations in the Terai region.","क्यामेराको लागि परम्परागत पोशाकमा महिलाहरूको समूह। यो थारु पोशाक हो, नेपालको थारु समुदायको परम्परागत पोशाक। यो तराई क्षेत्रमा माघी र सामुदायिक उत्सव जस्ता चाडहरूमा लगाइन्छ।"
nepali_dresses_augmented/tharu_dress/100.jpg,"A group of women carrying baskets on their heads. This is the Tharu dress, the traditional attire of the Tharu community of Nepal. It is worn during festivals such as Maghi and community celebrations in the Terai region.",नेपालको थारु समुदायको परम्परागत पोशाक थारु समुदायको परम्परागत पोशाक हो। यो तराई क्षेत्रको माघी र सामुदायिक उत्सवहरूमा लगाइन्छ।
nepali_dresses_augmented/tharu_dress/100_aug1.jpg,"A group of women carrying baskets on their heads. This is the Tharu dress, the traditional attire of the Tharu community of Nepal. It is worn during festivals such as Maghi and community celebrations in the Terai region.",नेपालको थारु समुदायको परम्परागत पोशाक थारु समुदायको परम्परागत पोशाक हो। यो तराई क्षेत्रको माघी र सामुदायिक उत्सवहरूमा लगाइन्छ।
nepali_dresses_augmented/tharu_dress/101.jpg,"A group of women dressed in traditional costumes. This is the Tharu dress, the traditional attire of the Tharu community of Nepal. It is worn during festivals such as Maghi and community celebrations in the Terai region.","परम्परागत पोशाक लगाउने महिलाहरूको समूह। यो थारु पोशाक हो, नेपालको थारु समुदायको परम्परागत पोशाक। यो तराई क्षेत्रमा माघी जस्ता चाडहरूमा र सामुदायिक उत्सवहरूमा लगाइन्छ।"
nepali_dresses_augmented/tharu_dress/101_aug1.jpg,"A group of women dressed in traditional costumes. This is the Tharu dress, the traditional attire of the Tharu community of Nepal. It is worn during festivals such as Maghi and community celebrations in the Terai region.","परम्परागत पोशाक लगाउने महिलाहरूको समूह। यो थारु पोशाक हो, नेपालको थारु समुदायको परम्परागत पोशाक। यो तराई क्षेत्रमा माघी जस्ता चाडहरूमा र सामुदायिक उत्सवहरूमा लगाइन्छ।"
nepali_dresses_augmented/tharu_dress/102.jpg,"A young girl in traditional costume at a festival. This is the Tharu dress, the traditional attire of the Tharu community of Nepal. It is worn during festivals such as Maghi and community celebrations in the Terai region.","महोत्सवमा परम्परागत पोशाकमा एक युवती। यो थारु पोशाक हो, नेपालको थारु समुदायको परम्परागत पोशाक। यो तराई क्षेत्रमा माघी जस्ता महोत्सव र सामुदायिक उत्सवहरूमा लगाइन्छ।"
nepali_dresses_augmented/tharu_dress/102_aug1.jpg,"A young girl in traditional costume at a festival. This is the Tharu dress, the traditional attire of the Tharu community of Nepal. It is worn during festivals such as Maghi and community celebrations in the Terai region.","महोत्सवमा परम्परागत पोशाकमा एक युवती। यो थारु पोशाक हो, नेपालको थारु समुदायको परम्परागत पोशाक। यो तराई क्षेत्रमा माघी जस्ता महोत्सव र सामुदायिक उत्सवहरूमा लगाइन्छ।"
nepali_dresses_augmented/tharu_dress/103.jpg,"A group of people walking down a street. This is the Tharu dress, the traditional attire of the Tharu community of Nepal. It is worn during festivals such as Maghi and community celebrations in the Terai region.","यो थारु पोशाक हो, नेपालको थारु समुदायको परम्परागत पोशाक हो। यो तराई क्षेत्रको माघी जस्ता चाडपर्व र सामुदायिक उत्सवहरूमा लगाइन्छ।"
nepali_dresses_augmented/tharu_dress/103_aug1.jpg,"A group of people walking down a street. This is the Tharu dress, the traditional attire of the Tharu community of Nepal. It is worn during festivals such as Maghi and community celebrations in the Terai region.","यो थारु पोशाक हो, नेपालको थारु समुदायको परम्परागत पोशाक हो। यो तराई क्षेत्रको माघी जस्ता चाडपर्व र सामुदायिक उत्सवहरूमा लगाइन्छ।"
nepali_dresses_augmented/tharu_dress/104.jpg,"A group of women in traditional attire standing against a brick wall - stock image. This is the Tharu dress, the traditional attire of the Tharu community of Nepal. It is worn during festivals such as Maghi and community celebrations in the Terai region.","परम्परागत पोशाकमा देखिने महिलाहरूको समूह ईंटको पर्खालमा उभिएको छ - स्टक छवि। यो थारु पोशाक हो, नेपालको थारु समुदायको परम्परागत पोशाक हो। यो तराई क्षेत्रमा माघी जस्ता चाडहरूमा र सामुदायिक उत्सवहरूमा लगाइन्छ।"
nepali_dresses_augmented/tharu_dress/104_aug1.jpg,"A group of women in traditional attire standing against a brick wall - stock image. This is the Tharu dress, the traditional attire of the Tharu community of Nepal. It is worn during festivals such as Maghi and community celebrations in the Terai region.","परम्परागत पोशाकमा देखिने महिलाहरूको समूह ईंटको पर्खालमा उभिएको छ - स्टक छवि। यो थारु पोशाक हो, नेपालको थारु समुदायको परम्परागत पोशाक हो। यो तराई क्षेत्रमा माघी जस्ता चाडहरूमा र सामुदायिक उत्सवहरूमा लगाइन्छ।"
nepali_dresses_augmented/tharu_dress/105.jpg,"A group of people sitting in front of a building. This is the Tharu dress, the traditional attire of the Tharu community of Nepal. It is worn during festivals such as Maghi and community celebrations in the Terai region.","एक भवनको अगाडि बसिरहेका मानिसहरूको समूह। यो थारु पोशाक हो, नेपालको थारु समुदायको परम्परागत पोशाक। यो तराई क्षेत्रमा माघी जस्ता चाडहरूमा र सामुदायिक उत्सवहरूमा लगाइन्छ।"
nepali_dresses_augmented/tharu_dress/105_aug1.jpg,"A group of people sitting in front of a building. This is the Tharu dress, the traditional attire of the Tharu community of Nepal. It is worn during festivals such as Maghi and community celebrations in the Terai region.","एक भवनको अगाडि बसिरहेका मानिसहरूको समूह। यो थारु पोशाक हो, नेपालको थारु समुदायको परम्परागत पोशाक। यो तराई क्षेत्रमा माघी जस्ता चाडहरूमा र सामुदायिक उत्सवहरूमा लगाइन्छ।"
nepali_dresses_augmented/tharu_dress/106.jpg,"A woman dressed in traditional costume and headdres walks down the street during the annual festival - stock photo. This is the Tharu dress, the traditional attire of the Tharu community of Nepal. It is worn during festivals such as Maghi and community celebrations in the Terai region.","एक महिलाले परम्परागत पोशाक र हेड्रेस लगाएर वार्षिक महोत्सवको समयमा सडकमा हिंड्छिन् - स्टक फोटो। यो थारु पोशाक हो, नेपालको थारु समुदायको परम्परागत पोशाक हो। यो तराई क्षेत्रमा माघी जस्ता महोत्सव र सामुदायिक उत्सवहरूमा लगाइन्छ।"
