image_path,caption_en,caption_ne
nepali_dresses_augmented/gurung_dress/1.jpg,"A woman in a red and black sari. This is the Gurung dress, the traditional attire of the Gurung (Tamu) community of Nepal. It is worn during festivals such as Tamu Lhosar and other community gatherings.","एक महिला रातो र कालो साड़ीमा। यो गुरुङ पोशाक हो, नेपालको गुरुङ (तमु) समुदायको परम्परागत पोशाक हो। यो तामु लोसर र अन्य सामुदायिक भेलाहरूमा लगाइन्छ।"
nepali_dresses_augmented/gurung_dress/10.jpg,"A group of young girls wearing traditional costumes and headdres in the streets of london, england - stock. This is the Gurung dress, the traditional attire of the Gurung (Tamu) community of Nepal. It is worn during festivals such as Tamu Lhosar and other community gatherings.","लन्डन, इङ्गल्याण्डको सडकमा परम्परागत पोशाक र हेड्रेस लगाउने युवतीहरूको समूह। यो गुरुङ पोशाक हो, नेपालको गुरुङ (तमु) समुदायको परम्परागत पोशाक हो। यो तमु लोसर र अन्य सामुदायिक भेलाहरूमा लगाइन्छ।"
nepali_dresses_augmented/gurung_dress/100.jpg,"A woman in a colorful dress is dancing. This is the Gurung dress, the traditional attire of the Gurung (Tamu) community of Nepal. It is worn during festivals such as Tamu Lhosar and other community gatherings.","एक महिला रंगीन पोशाकमा नाच्दैछिन्। यो गुरुङ पोशाक हो, नेपालको गुरुङ (तमु) समुदायको परम्परागत पोशाक हो। यो तामु लोसर र अन्य सामुदायिक भेलाहरूमा लगाइन्छ।"
nepali_dresses_augmented/gurung_dress/100_aug1.jpg,"A woman in a colorful dress is dancing. This is the Gurung dress, the traditional attire of the Gurung (Tamu) community of Nepal. It is worn during festivals such as Tamu Lhosar and other community gatherings.","एक महिला रंगीन पोशाकमा नाच्दैछिन्। यो गुरुङ पोशाक हो, नेपालको गुरुङ (तमु) समुदायको परम्परागत पोशाक हो। यो तामु लोसर र अन्य सामुदायिक भेलाहरूमा लगाइन्छ।"
nepali_dresses_augmented/gurung_dress/100_aug2.jpg,"A woman in a colorful dress is dancing. This is the Gurung dress, the traditional attire of the Gurung (Tamu) community of Nepal. It is worn during festivals such as Tamu Lhosar and other community gatherings.","एक महिला रंगीन पोशाकमा नाच्दैछिन्। यो गुरुङ पोशाक हो, नेपालको गुरुङ (तमु) समुदायको परम्परागत पोशाक हो। यो तामु लोसर र अन्य सामुदायिक भेलाहरूमा लगाइन्छ।"
nepali_dresses_augmented/gurung_dress/101.jpg,"A group of women in traditional dress dance during the festival. This is the Gurung dress, the traditional attire of the Gurung (Tamu) community of Nepal. It is worn during festivals such as Tamu Lhosar and other community gatherings.","महोत्सवको समयमा परम्परागत पोशाक नृत्यमा महिलाहरूको समूह। यो गुरुङ पोशाक हो, नेपालको गुरुङ (तमु) समुदायको परम्परागत पोशाक हो। यो तामु लोसार जस्ता महोत्सवहरू र अन्य सामुदायिक भेलाहरूमा लगाइन्छ।"
nepali_dresses_augmented/gurung_dress/101_aug1.jpg,"A group of women in traditional dress dance during the festival. This is the Gurung dress, the traditional attire of the Gurung (Tamu) community of Nepal. It is worn during festivals such as Tamu Lhosar and other community gatherings.","महोत्सवको समयमा परम्परागत पोशाक नृत्यमा महिलाहरूको समूह। यो गुरुङ पोशाक हो, नेपालको गुरुङ (तमु) समुदायको परम्परागत पोशाक हो। यो तामु लोसार जस्ता महोत्सवहरू र अन्य सामुदायिक भेलाहरूमा लगाइन्छ।"
nepali_dresses_augmented/gurung_dress/101_aug2.jpg,"A group of women in traditional dress dance during the festival. This is the Gurung dress, the traditional attire of the Gurung (Tamu) community of Nepal. It is worn during festivals such as Tamu Lhosar and other community gatherings.","महोत्सवको समयमा परम्परागत पोशाक नृत्यमा महिलाहरूको समूह। यो गुरुङ पोशाक हो, नेपालको गुरुङ (तमु) समुदायको परम्परागत पोशाक हो। यो तामु लोसार जस्ता महोत्सवहरू र अन्य सामुदायिक भेलाहरूमा लगाइन्छ।"
nepali_dresses_augmented/gurung_dress/102.jpg,"A woman sitting on the ground in front of a building. This is the Gurung dress, the traditional attire of the Gurung (Tamu) community of Nepal. It is worn during festivals such as Tamu Lhosar and other community gatherings.","एक महिला एक भवनको अगाडि भुइँमा बसिरहेको छ। यो गुरुङ पोशाक हो, नेपालको गुरुङ (तमु) समुदायको परम्परागत पोशाक हो। यो तमु लोसर जस्ता चाडपर्वहरू र अन्य सामुदायिक भेलाहरूमा लगाइन्छ।"
nepali_dresses_augmented/gurung_dress/102_aug1.jpg,"A woman sitting on the ground in front of a building. This is the Gurung dress, the traditional attire of the Gurung (Tamu) community of Nepal. It is worn during festivals such as Tamu Lhosar and other community gatherings.","एक महिला एक भवनको अगाडि भुइँमा बसिरहेको छ। यो गुरुङ पोशाक हो, नेपालको गुरुङ (तमु) समुदायको परम्परागत पोशाक हो। यो तमु लोसर जस्ता चाडपर्वहरू र अन्य सामुदायिक भेलाहरूमा लगाइन्छ।"
nepali_dresses_augmented/gurung_dress/102_aug2.jpg,"A woman sitting on the ground in front of a building. This is the Gurung dress, the traditional attire of the Gurung (Tamu) community of Nepal. It is worn during festivals such as Tamu Lhosar and other community gatherings.","एक महिला एक भवनको अगाडि भुइँमा बसिरहेको छ। यो गुरुङ पोशाक हो, नेपालको गुरुङ (तमु) समुदायको परम्परागत पोशाक हो। यो तमु लोसर जस्ता चाडपर्वहरू र अन्य सामुदायिक भेलाहरूमा लगाइन्छ।"
nepali_dresses_augmented/gurung_dress/103.jpg,"A woman in a red and black outfit. This is the Gurung dress, the traditional attire of the Gurung (Tamu) community of Nepal. It is worn during festivals such as Tamu Lhosar and other community gatherings.","एक महिला रातो र कालो पोशाकमा। यो गुरुङ पोशाक हो, नेपालको गुरुङ (तमु) समुदायको परम्परागत पोशाक हो। यो तामु लोसर र अन्य सामुदायिक भेलाहरूमा लगाइन्छ।"
nepali_dresses_augmented/gurung_dress/103_aug1.jpg,"A woman in a red and black outfit. This is the Gurung dress, the traditional attire of the Gurung (Tamu) community of Nepal. It is worn during festivals such as Tamu Lhosar and other community gatherings.","एक महिला रातो र कालो पोशाकमा। यो गुरुङ पोशाक हो, नेपालको गुरुङ (तमु) समुदायको परम्परागत पोशाक हो। यो तामु लोसर र अन्य सामुदायिक भेलाहरूमा लगाइन्छ।"
